name	g1	g2	mean1	mean2	pvalue	fold_change	enriched	qval	Project
1219	Guelinviridae	Control	Disease	7.36297492e-06	4.20843083333333e-07	0.830378520389997	17.4957726801181	Control	0.90741414892822	YeZ_2018.BD
1220	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1221	Schitoviridae	Control	Disease	1.2990030608e-05	5.78099245833333e-07	0.281142848611406	22.4702431314796	Control	0.734744746572895	YeZ_2018.BD
1222	Retroviridae	Control	Disease	0.000204278342758	0.0031880505239875	0.0516926118785043	15.6064048735908	Disease	0.734744746572895	YeZ_2018.BD
1223	Rountreeviridae	Control	Disease	5.9885088e-07	1e-09	0.506720514877859	598.85088	Control	0.734744746572895	YeZ_2018.BD
1224	Bornaviridae	Control	Disease	5.2463252e-07	1.95878576666667e-05	0.266918634365965	37.3363390943944	Disease	0.734744746572895	YeZ_2018.BD
1225	Ackermannviridae	Control	Disease	3.862074e-08	1e-09	0.506720514877859	38.62074	Control	0.734744746572895	YeZ_2018.BD
1226	Zobellviridae	Control	Disease	1.9857352e-08	1e-09	0.506720514877859	19.857352	Control	0.734744746572895	YeZ_2018.BD
1227	Demerecviridae	Control	Disease	2.28126222e-07	9.09942083333333e-09	0.621841604190984	25.0704112029108	Control	0.786191201753577	YeZ_2018.BD
1228	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1229	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1230	Smacoviridae	Control	Disease	8.389536e-07	1e-09	0.506720514877859	838.9536	Control	0.734744746572895	YeZ_2018.BD
1231	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1232	Papillomaviridae	Control	Disease	2.2558508e-07	1e-09	0.334078082839293	225.58508	Control	0.734744746572895	YeZ_2018.BD
1233	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1234	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1235	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1236	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1237	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1238	Anelloviridae	Control	Disease	1.5608162e-07	1e-09	0.334078082839293	156.08162	Control	0.734744746572895	YeZ_2018.BD
1239	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1240	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2018.BD
1241	Siphoviridae	Control	Disease	0.0426608827000327	0.045891184888035	0.85499214090643	1.07572047232862	Disease	0.998243188420045	YeZ_2020.VKH
1242	unknown	Control	Disease	0.86882147343903	0.860302476666736	0.875772486104456	1.00990232738292	Control	0.998243188420045	YeZ_2020.VKH
1243	Myoviridae	Control	Disease	0.0377043958116425	0.0409397461599506	0.686994969917511	1.08580830639671	Disease	0.998243188420045	YeZ_2020.VKH
1244	Quimbyviridae	Control	Disease	0.0257425507641541	0.0242228519319355	0.667662334845126	1.06273822902806	Control	0.998243188420045	YeZ_2020.VKH
1245	Podoviridae	Control	Disease	0.00242926068271605	0.00379418733474672	0.601784702441288	1.56186915704107	Disease	0.998243188420045	YeZ_2020.VKH
1246	Microviridae	Control	Disease	0.00685391932719308	0.00636456021028603	0.626537341310959	1.07688812749641	Control	0.998243188420045	YeZ_2020.VKH
1247	Podoviridae_crAss-like	Control	Disease	0.00692958048650726	0.00296641934565325	0.879244621996745	2.33600839229333	Control	0.998243188420045	YeZ_2020.VKH
1248	Inoviridae	Control	Disease	0.00101779098913553	0.00134005472804301	0.501863364038423	1.31663056791375	Disease	0.998243188420045	YeZ_2020.VKH
1249	Salasmaviridae	Control	Disease	0.000745717812318906	0.000747812869901042	0.732885922797663	1.00280945090425	Disease	0.998243188420045	YeZ_2020.VKH
1250	Gratiaviridae	Control	Disease	0.000858622727626471	0.00149105340378167	0.793306956041755	1.73656409946596	Disease	0.998243188420045	YeZ_2020.VKH
1251	Flandersviridae	Control	Disease	0.00472054819973573	0.0108712414596924	0.586541858575712	2.30296164761139	Disease	0.998243188420045	YeZ_2020.VKH
1252	Autographiviridae	Control	Disease	0.001128704343652	0.000631885827219126	0.998243188420045	1.78624728555683	Control	0.998243188420045	YeZ_2020.VKH
1253	Caulimoviridae	Control	Disease	9.39258022997114e-07	1.72220976586483e-06	0.443468298431031	1.83358536599918	Disease	0.998243188420045	YeZ_2020.VKH
1254	Mitoviridae	Control	Disease	1.71733511263475e-06	2.43823129272141e-06	0.443070597158308	1.41977606745643	Disease	0.998243188420045	YeZ_2020.VKH
1255	Metaviridae	Control	Disease	1.41750218672086e-05	1.14937235656119e-05	0.229750708887846	1.23328369490449	Control	0.998243188420045	YeZ_2020.VKH
1256	Circoviridae	Control	Disease	0.000102943645410891	6.48140844574311e-05	0.97890899438283	1.58829128379501	Control	0.998243188420045	YeZ_2020.VKH
1257	Herelleviridae	Control	Disease	6.43825672568938e-07	1.83196549259249e-06	0.932461464576559	2.84543715891716	Disease	0.998243188420045	YeZ_2020.VKH
1258	Drexlerviridae	Control	Disease	1.69072264281531e-05	8.9946410466491e-05	0.550092521817128	5.31999798126065	Disease	0.998243188420045	YeZ_2020.VKH
1259	Guelinviridae	Control	Disease	5.57117318461538e-06	9.42221e-08	0.386334853482178	59.1280939887286	Control	0.998243188420045	YeZ_2020.VKH
1260	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1261	Schitoviridae	Control	Disease	9.59194738769231e-06	2.66778930142857e-06	0.172380732080086	3.59546662195396	Control	0.998243188420045	YeZ_2020.VKH
1262	Retroviridae	Control	Disease	0.000232037709644615	0.000248012066662857	0.365488882204276	1.06884379716861	Disease	0.998243188420045	YeZ_2020.VKH
1263	Rountreeviridae	Control	Disease	4.81892676923077e-07	7.79506285714286e-08	0.485926862164155	6.18202426015723	Control	0.998243188420045	YeZ_2020.VKH
1264	Bornaviridae	Control	Disease	3.93922369230769e-07	6.38328357142857e-07	0.482554115322613	1.62044201345902	Disease	0.998243188420045	YeZ_2020.VKH
1265	Ackermannviridae	Control	Disease	2.99302307692308e-08	1e-09	0.306343754032126	29.9302307692308	Control	0.998243188420045	YeZ_2020.VKH
1266	Zobellviridae	Control	Disease	1.55100969230769e-08	1.21187784385714e-05	0.0625454457576429	781.347692324239	Disease	0.998243188420045	YeZ_2020.VKH
1267	Demerecviridae	Control	Disease	1.75719887692308e-07	9.67144842857143e-08	0.364409275242409	1.8168931881309	Control	0.998243188420045	YeZ_2020.VKH
1268	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1269	Adenoviridae	Control	Disease	1e-09	1.27190128571429e-08	0.342722786835331	12.7190128571429	Disease	0.998243188420045	YeZ_2020.VKH
1270	Smacoviridae	Control	Disease	6.45512e-07	3.38828428571429e-07	0.958043084328278	1.90512939755856	Control	0.998243188420045	YeZ_2020.VKH
1271	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1272	Papillomaviridae	Control	Disease	1.73722923076923e-07	1.30821228571429e-07	0.934285601413114	1.32794138209817	Control	0.998243188420045	YeZ_2020.VKH
1273	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1274	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1275	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1276	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1277	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1278	Anelloviridae	Control	Disease	1.20266061538462e-07	1.01785471428571e-07	0.534686632345671	1.18156412551333	Control	0.998243188420045	YeZ_2020.VKH
1279	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1280	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YeZ_2020.VKH
1281	Siphoviridae	Control	Disease	0.129123327611787	0.118049940027679	0.119207110095963	1.0938025684851	Control	0.331130861377675	YuJ_2017.CRC
1282	unknown	Control	Disease	0.734325576315107	0.732399219139695	0.990272603029405	1.00263020102298	Control	0.990272603029405	YuJ_2017.CRC
1283	Myoviridae	Control	Disease	0.0816577498888472	0.068600625723286	0.166803333740327	1.19033535084985	Control	0.409537942759728	YuJ_2017.CRC
1284	Quimbyviridae	Control	Disease	0.0114312019304901	0.0125355306474317	0.250776135135581	1.09660652691263	Disease	0.522450281532461	YuJ_2017.CRC
1285	Podoviridae	Control	Disease	0.00639053861319825	0.00544682677144806	0.59671976679658	1.17325901508325	Control	0.703373131011386	YuJ_2017.CRC
1286	Microviridae	Control	Disease	0.00710967295117618	0.0100355810416499	0.00815419384757776	1.41153905539209	Disease	0.101927423094722	YuJ_2017.CRC
1287	Podoviridae_crAss-like	Control	Disease	0.0163846196045953	0.0301543555552724	0.384030752224	1.840406203072	Disease	0.586158578493369	YuJ_2017.CRC
1288	Inoviridae	Control	Disease	0.00420197125153192	0.00359031759616924	0.10079442232669	1.17036199137795	Control	0.331130861377675	YuJ_2017.CRC
1289	Salasmaviridae	Control	Disease	0.00147442821592242	0.00147306402910065	0.550242007679714	1.00092608793292	Control	0.703373131011386	YuJ_2017.CRC
1290	Gratiaviridae	Control	Disease	0.000474800734625625	0.000841195871733784	0.352881070957475	1.77168190861595	Disease	0.586158578493369	YuJ_2017.CRC
1291	Flandersviridae	Control	Disease	0.00631116176503716	0.0130448869946282	0.110238072083803	2.06695494114805	Disease	0.331130861377675	YuJ_2017.CRC
1292	Autographiviridae	Control	Disease	0.000777072694815732	0.00142200797268279	0.0490963162064331	1.82995488346169	Disease	0.331130861377675	YuJ_2017.CRC
1293	Caulimoviridae	Control	Disease	7.62942494563506e-06	4.63242518327451e-06	0.354804717369085	1.64696128783284	Control	0.586158578493369	YuJ_2017.CRC
1294	Mitoviridae	Control	Disease	7.83936751734136e-06	6.76079465094253e-06	0.61896835529002	1.15953344570944	Control	0.703373131011386	YuJ_2017.CRC
1295	Metaviridae	Control	Disease	1.95483859814815e-05	0.000177282948034918	0.875492352964445	9.06893020236355	Disease	0.911971201004631	YuJ_2017.CRC
1296	Circoviridae	Control	Disease	0.00015168002326245	0.00011888080848301	0.532433036668184	1.27589999763609	Control	0.703373131011386	YuJ_2017.CRC
1297	Herelleviridae	Control	Disease	9.5338631861076e-06	2.65919869137938e-06	0.577073397146071	3.58523912373098	Control	0.703373131011386	YuJ_2017.CRC
1298	Drexlerviridae	Control	Disease	4.18390793137832e-05	0.00185750360046715	0.0887192399040146	44.3963784799448	Disease	0.331130861377675	YuJ_2017.CRC
1299	Guelinviridae	Control	Disease	5.45635635185185e-06	1.35270206849315e-06	0.180196694814281	4.03367192151187	Control	0.409537942759728	YuJ_2017.CRC
1300	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1301	Schitoviridae	Control	Disease	6.76223900314815e-05	4.91570409273973e-05	0.330797889615204	1.37563996440218	Control	0.586158578493369	YuJ_2017.CRC
1302	Retroviridae	Control	Disease	2.67062691481482e-05	0.000175162927446575	0.000325478297700612	6.55886924807396	Disease	0.00813695744251531	YuJ_2017.CRC
1303	Rountreeviridae	Control	Disease	2.9168462962963e-08	2.70156479452055e-07	0.847572089121018	9.26193744919263	Disease	0.911971201004631	YuJ_2017.CRC
1304	Bornaviridae	Control	Disease	1e-09	2.27992068493151e-07	0.0831560982635717	227.992068493151	Disease	0.331130861377675	YuJ_2017.CRC
1305	Ackermannviridae	Control	Disease	1e-09	1.21723301369863e-08	0.398587833375491	12.1723301369863	Disease	0.586158578493369	YuJ_2017.CRC
1306	Zobellviridae	Control	Disease	1e-09	1.25540985178082e-05	0.0831560982635717	12554.0985178082	Disease	0.331130861377675	YuJ_2017.CRC
1307	Demerecviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1308	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1309	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1310	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1311	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1312	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1313	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1314	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1315	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1316	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1317	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1318	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1319	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1320	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YuJ_2017.CRC
1321	Siphoviridae	Disease	Control	0.0863864255389837	0.0933993162412678	0.0145930535185975	1.08118047087293	Control	0.0826939699387192	ZengQ_2021.MUO
1322	unknown	Disease	Control	0.811109787996883	0.802584092991233	0.024777579172432	1.01062280585935	Disease	0.12034824169467	ZengQ_2021.MUO
1323	Myoviridae	Disease	Control	0.0555007369346941	0.0615217323115828	0.00116119046080491	1.10848496271272	Control	0.0177490033767414	ZengQ_2021.MUO
1324	Quimbyviridae	Disease	Control	0.0199595613768618	0.0175844216336336	0.0387881394477615	1.13507067748451	Disease	0.164849592652986	ZengQ_2021.MUO
1325	Podoviridae	Disease	Control	0.0027607933104556	0.00312863174930355	0.375286678447372	1.13323650034028	Control	0.596823119148983	ZengQ_2021.MUO
1326	Microviridae	Disease	Control	0.00479180887804701	0.00528196127655876	0.0135723917439802	1.10228963862839	Control	0.0826939699387192	ZengQ_2021.MUO
1327	Podoviridae_crAss-like	Disease	Control	0.00834062391114863	0.00929436624206869	0.0901625943562359	1.11434903924216	Control	0.306552820811202	ZengQ_2021.MUO
1328	Inoviridae	Disease	Control	0.00235869190563052	0.00293400586324578	0.00440932594707508	1.24391229572709	Control	0.0374792705501382	ZengQ_2021.MUO
1329	Salasmaviridae	Disease	Control	0.00107344484323278	0.000875628148679147	0.24027483127903	1.22591404222447	Disease	0.510584016467938	ZengQ_2021.MUO
1330	Gratiaviridae	Disease	Control	0.000324880305939424	0.000309516656517356	0.386179665331695	1.04963755293475	Disease	0.596823119148983	ZengQ_2021.MUO
1331	Flandersviridae	Disease	Control	0.0056145264996911	0.00110479602299233	0.342231814426939	5.08195755854028	Disease	0.596390277328226	ZengQ_2021.MUO
1332	Autographiviridae	Disease	Control	0.00121383029906087	0.00159550043803354	0.588652668636935	1.3144345130188	Control	0.833924613902324	ZengQ_2021.MUO
1333	Caulimoviridae	Disease	Control	4.2905896042058e-05	5.32641706160504e-05	0.768335959487059	1.24141844197447	Control	0.994494915698822	ZengQ_2021.MUO
1334	Mitoviridae	Disease	Control	7.86196679966139e-05	3.51601515169224e-05	0.693799569233819	2.23604463020515	Disease	0.943567414157994	ZengQ_2021.MUO
1335	Metaviridae	Disease	Control	0.000104582258968062	0.000143965202214871	0.994494915698822	1.37657384374185	Control	0.994494915698822	ZengQ_2021.MUO
1336	Circoviridae	Disease	Control	3.76765906390021e-05	6.20852971271147e-05	0.00156608853324189	1.64784806889733	Control	0.0177490033767414	ZengQ_2021.MUO
1337	Herelleviridae	Disease	Control	1.01093783067956e-05	1.02792384537081e-05	0.964511946953864	1.01680223469313	Control	0.994494915698822	ZengQ_2021.MUO
1338	Drexlerviridae	Disease	Control	0.000171202161278237	3.17462993721979e-05	3.62168716987667e-06	5.39282261756054	Disease	0.000123137363775807	ZengQ_2021.MUO
1339	Guelinviridae	Disease	Control	6.81939212941176e-07	1.20179240362694e-05	0.0647503080260234	17.6231602585758	Control	0.244612274764977	ZengQ_2021.MUO
1340	Chaseviridae	Disease	Control	8.58441588235294e-09	1e-09	0.132319493951699	8.58441588235294	Disease	0.321347342454127	ZengQ_2021.MUO
1341	Schitoviridae	Disease	Control	4.98443689235294e-06	3.97736321658031e-06	0.994405450717645	1.25320133488802	Disease	0.994494915698822	ZengQ_2021.MUO
1342	Retroviridae	Disease	Control	7.46040395764706e-05	1.31286302072539e-05	0.503710869086576	5.68254558158322	Disease	0.744616067345373	ZengQ_2021.MUO
1343	Rountreeviridae	Disease	Control	9.23114117647059e-09	9.07632124352332e-09	0.93457364905053	1.01705756427008	Disease	0.994494915698822	ZengQ_2021.MUO
1344	Bornaviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1345	Ackermannviridae	Disease	Control	1.99681611764706e-08	7.95806312953368e-07	0.90512607820949	39.8537604900297	Control	0.994494915698822	ZengQ_2021.MUO
1346	Zobellviridae	Disease	Control	1.41460643529412e-07	4.53933088082902e-08	0.176827587037636	3.11633250016745	Disease	0.400809197285307	ZengQ_2021.MUO
1347	Demerecviridae	Disease	Control	3.65800693529412e-07	1e-09	0.132319493951699	365.800693529412	Disease	0.321347342454127	ZengQ_2021.MUO
1348	Polyomaviridae	Disease	Control	6.28610117647059e-08	1e-09	0.132319493951699	62.8610117647059	Disease	0.321347342454127	ZengQ_2021.MUO
1349	Adenoviridae	Disease	Control	3.82327647647059e-06	9.17373212435233e-07	0.900735666838696	4.16763474739079	Disease	0.994494915698822	ZengQ_2021.MUO
1350	Smacoviridae	Disease	Control	1.38380294117647e-08	1e-09	0.289153206796482	13.8380294117647	Disease	0.546178279504466	ZengQ_2021.MUO
1351	Parvoviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1352	Papillomaviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1353	Alphaflexiviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1354	Betaflexiviridae	Disease	Control	2.99855294117647e-07	5.38478238341969e-06	0.93457364905053	17.9579366749716	Control	0.994494915698822	ZengQ_2021.MUO
1355	Redondoviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1356	Tectiviridae	Disease	Control	3.15644064705882e-07	1e-09	0.132319493951699	315.644064705882	Disease	0.321347342454127	ZengQ_2021.MUO
1357	Potyviridae	Disease	Control	3.44573588235294e-05	2.14055958549223e-06	0.928358610677481	16.0973602683458	Disease	0.994494915698822	ZengQ_2021.MUO
1358	Anelloviridae	Disease	Control	2.15852411764706e-08	1e-09	0.289153206796482	21.5852411764706	Disease	0.546178279504466	ZengQ_2021.MUO
1359	Iflaviridae	Disease	Control	1e-09	1e-09	NA	1	Control	NA	ZengQ_2021.MUO
1360	Secoviridae	Disease	Control	1e-09	1.1124207253886e-05	0.350817810193074	11124.207253886	Control	0.596390277328226	ZengQ_2021.MUO
1361	Siphoviridae	Control	Disease	0.109352056029198	0.11311060716756	0.478490284673913	1.03437110626762	Disease	0.704217953731734	ZhangX_2015.RA
1362	unknown	Control	Disease	0.76892355324012	0.765783195792201	0.829032930302387	1.00410084403154	Control	0.988462339975923	ZhangX_2015.RA
1363	Myoviridae	Control	Disease	0.0664104695811028	0.0628043315996506	0.358023450163053	1.057418618901	Control	0.579408994338725	ZhangX_2015.RA
1364	Quimbyviridae	Control	Disease	0.0121715236283475	0.0183867613234594	0.522484288252577	1.51063760667043	Disease	0.704217953731734	ZhangX_2015.RA
1365	Podoviridae	Control	Disease	0.00303546411319358	0.00225003324711717	0.223172842540928	1.34907522681397	Control	0.57652984323073	ZhangX_2015.RA
1366	Microviridae	Control	Disease	0.0101469648488392	0.00676823366182701	0.944820719433717	1.49920427630451	Control	0.997785242188728	ZhangX_2015.RA
1367	Podoviridae_crAss-like	Control	Disease	0.0170236658772131	0.0197688622596659	0.0660217765880048	1.16125765168637	Disease	0.485560529285844	ZhangX_2015.RA
1368	Inoviridae	Control	Disease	0.00454997534778747	0.00369994575347145	0.157157300903704	1.22974109647918	Control	0.485560529285844	ZhangX_2015.RA
1369	Salasmaviridae	Control	Disease	0.000515692800793442	0.000549867725711018	0.635919708304748	1.0662699282693	Disease	0.788540438297888	ZhangX_2015.RA
1370	Gratiaviridae	Control	Disease	0.00035836954223393	0.000189609786824459	0.355135054719144	1.8900371559708	Control	0.579408994338725	ZhangX_2015.RA
1371	Flandersviridae	Control	Disease	0.00589302302268072	0.00361470120027986	0.172295671682074	1.63029326524263	Control	0.485560529285844	ZhangX_2015.RA
1372	Autographiviridae	Control	Disease	0.00131295142790072	0.000739486819337786	0.0664305580124507	1.77548996623966	Control	0.485560529285844	ZhangX_2015.RA
1373	Caulimoviridae	Control	Disease	3.56424626691298e-06	4.87952048467191e-06	0.15800387437534	1.3690188946731	Disease	0.485560529285844	ZhangX_2015.RA
1374	Mitoviridae	Control	Disease	1.01400970337007e-05	1.03041111492335e-05	0.32512515383501	1.01617480730092	Disease	0.579408994338725	ZhangX_2015.RA
1375	Metaviridae	Control	Disease	4.60257072458638e-05	0.000192069262409114	0.327026727598344	4.17308660534218	Disease	0.579408994338725	ZhangX_2015.RA
1376	Circoviridae	Control	Disease	9.89147185495553e-05	0.000131137722226014	0.109556675751411	1.32576550941016	Disease	0.485560529285844	ZhangX_2015.RA
1377	Herelleviridae	Control	Disease	1.6156762815931e-05	7.10280734316028e-05	0.142905331719843	4.39618222046109	Disease	0.485560529285844	ZhangX_2015.RA
1378	Drexlerviridae	Control	Disease	4.43119504132957e-05	8.26338325572976e-05	0.997785242188728	1.86482047814586	Disease	0.997785242188728	ZhangX_2015.RA
1379	Guelinviridae	Control	Disease	3.79115734408602e-06	0.000512298708901099	0.137483820010475	135.129898974057	Disease	0.485560529285844	ZhangX_2015.RA
1380	Chaseviridae	Control	Disease	3.57414784946237e-08	6.2689e-09	0.0337249514976727	5.70139553902976	Control	0.485560529285844	ZhangX_2015.RA
1381	Schitoviridae	Control	Disease	2.57219675204301e-05	0.00125823136503626	0.267125518278273	48.9166065557346	Disease	0.579408994338725	ZhangX_2015.RA
1382	Retroviridae	Control	Disease	3.47735677483871e-05	2.12524840032967e-05	0.522377460046437	1.63621192435637	Control	0.704217953731734	ZhangX_2015.RA
1383	Rountreeviridae	Control	Disease	1.57725325806452e-05	7.31103164835165e-06	0.373812254412081	2.15736073091699	Control	0.579408994338725	ZhangX_2015.RA
1384	Bornaviridae	Control	Disease	7.50463870967742e-08	3.07706373626374e-08	0.570088030328339	2.43889608825256	Control	0.736363705840771	ZhangX_2015.RA
1385	Ackermannviridae	Control	Disease	1.54794838709677e-07	1.3067988956044e-06	0.987701304283744	8.44213480563999	Disease	0.997785242188728	ZhangX_2015.RA
1386	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1387	Demerecviridae	Control	Disease	3.34513440860215e-09	1.25609024175824e-07	0.987701304283744	37.5497689578079	Disease	0.997785242188728	ZhangX_2015.RA
1388	Polyomaviridae	Control	Disease	1e-09	9.52848571428571e-08	0.317281917950405	95.2848571428571	Disease	0.579408994338725	ZhangX_2015.RA
1389	Adenoviridae	Control	Disease	1e-09	1.76682659340659e-06	0.153907770830424	1766.82659340659	Disease	0.485560529285844	ZhangX_2015.RA
1390	Smacoviridae	Control	Disease	6.80061075268817e-06	3.66898241758242e-05	0.987701304283744	5.39507781140411	Disease	0.997785242188728	ZhangX_2015.RA
1391	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1392	Papillomaviridae	Control	Disease	5.82770752688172e-08	1e-09	0.327916741653789	58.2770752688172	Control	0.579408994338725	ZhangX_2015.RA
1393	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1394	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1395	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1396	Tectiviridae	Control	Disease	1e-09	3.20693221978022e-06	0.0122156362412282	3206.93221978022	Disease	0.378684723478075	ZhangX_2015.RA
1397	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1398	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1399	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1400	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	ZhangX_2015.RA
1401	Siphoviridae	Control	Disease	0.0884296218450696	0.0620156029232271	0.00481502985566746	1.42592537485352	Control	0.0895717227164419	ZhouC_2020.AS
1402	unknown	Control	Disease	0.812401287020103	0.841000971321757	0.0407341091346679	1.03520388847063	Disease	0.138867532273733	ZhouC_2020.AS
1403	Myoviridae	Control	Disease	0.0564485887220376	0.0427291114654751	0.0115285586289607	1.32108033109108	Control	0.0895717227164419	ZhouC_2020.AS
1404	Quimbyviridae	Control	Disease	0.017761878024233	0.0232150817066905	0.0224791348889645	1.30701729147208	Disease	0.108649151963328	ZhouC_2020.AS
1405	Podoviridae	Control	Disease	0.00283171547965124	0.00750027118470843	0.0543314002634822	2.64866694362676	Disease	0.138867532273733	ZhouC_2020.AS
1406	Microviridae	Control	Disease	0.00866661860523546	0.00677095247361414	0.202912355968743	1.27997037920567	Control	0.309708332794398	ZhouC_2020.AS
1407	Podoviridae_crAss-like	Control	Disease	0.00230074906066051	0.00756613330987294	0.0574624271477515	3.2885521673106	Disease	0.138867532273733	ZhouC_2020.AS
1408	Inoviridae	Control	Disease	0.0029927240249315	0.00181737875357635	0.0123547203746816	1.64672554856396	Control	0.0895717227164419	ZhouC_2020.AS
1409	Salasmaviridae	Control	Disease	0.00161474705991147	0.00110370745407886	0.043195152151775	1.46302088831965	Control	0.138867532273733	ZhouC_2020.AS
1410	Gratiaviridae	Control	Disease	6.95249718707899e-05	0.000681377973127904	0.127130286683455	9.80047822808508	Disease	0.245785220921346	ZhouC_2020.AS
1411	Flandersviridae	Control	Disease	0.0054578908012792	0.00442120928003447	0.906088824150897	1.2344791787908	Control	0.906088824150897	ZhouC_2020.AS
1412	Autographiviridae	Control	Disease	0.00075772126899585	0.000889076197952099	0.693137889229201	1.17335520900756	Disease	0.750576843756856	ZhouC_2020.AS
1413	Caulimoviridae	Control	Disease	1.15367374087273e-06	6.24493476725774e-06	0.00712630411804685	5.41308564632283	Disease	0.0895717227164419	ZhouC_2020.AS
1414	Mitoviridae	Control	Disease	2.53903568488829e-06	6.06925374027306e-06	0.458957251582416	2.39037748716796	Disease	0.601182045871293	ZhouC_2020.AS
1415	Metaviridae	Control	Disease	5.79820854545455e-06	5.2792672375e-06	0.47679955362206	1.09829798049782	Control	0.601182045871293	ZhouC_2020.AS
1416	Circoviridae	Control	Disease	6.3952160241169e-05	6.44823488497976e-05	0.0793587896935765	1.00829039404813	Disease	0.177031146239517	ZhouC_2020.AS
